[24-11-01 15:40:16] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 15:40:16] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 15:40:16] 0            p0 [     4892.1  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:18] 1     -74175.21 [     4892.1  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:19] 2     -74175.21 [     4892.1  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:20] 3      -74164.7 [     4893.1  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:21] 4     -74147.71 [     4894.7  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:23] 5     -72348.95 [     5071.1  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:24] 6     -53745.94 [     7958.2  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:26] 7     -43383.37 [    12629.7  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:27] 8     -43794.37 [    12278.2  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:28] 9     -39602.33 [    20188.4  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:30] 10    -40029.83 [    18189.6  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:31] 11     -39393.7 [    32418.6  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:33] 12    -39218.18 [    26652.8  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:34] 13    -39249.41 [    24183.7  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:36] 14    -39256.19 [    28855.2  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:37] 15    -39217.21 [    26406.1  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:38] 16    -39217.01 [    26190.9  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:40] 17    -39217.43 [    25978.0  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:41] 18    -39217.01 [    26190.9  530264.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:43] 19    -39216.58 [    26190.9  530265.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:44] 20    -39215.88 [    26190.9  530267.2    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:46] 21    -39139.22 [    26190.9  530443.6    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:47] 22    -31688.11 [    26190.9  549667.5    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:49] 23    -15484.71 [    26190.9  619939.4    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:50] 24     -7662.77 [    26190.9  733641.7    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:51] 25     -8083.73 [    26190.9  715903.8    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:53] 28     -9095.68 [    26190.9  690211.2    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:54] 29     -8207.07 [    26190.9  711926.5    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:56] 30     -7371.18 [    26190.9  760483.1    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:57] 31     -7356.04 [    26190.9  765634.8    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:40:59] 32     -7352.53 [    26190.9  768990.7    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:00] 33      -7353.0 [    26190.9  771378.0    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:01] 34     -7352.53 [    26190.9  768990.7    3135.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:03] 35     -7354.03 [    26190.9  768990.7    3136.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:04] 36     -7350.12 [    26190.9  768990.7    3134.2    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:06] 37     -7160.57 [    26190.9  768990.7    2957.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:07] 38     -7103.77 [    26190.9  768990.7    2816.5    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:09] 39     -7159.55 [    26190.9  768990.7    2587.8    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:10] 40     -7105.41 [    26190.9  768990.7    2729.1    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:12] 41     -7116.34 [    26190.9  768990.7    2870.5    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:13] 42     -7101.26 [    26190.9  768990.7    2778.1    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:15] 43     -7101.28 [    26190.9  768990.7    2781.7    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:16] 44     -7101.29 [    26190.9  768990.7    2774.5    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:18] 45     -7101.26 [    26190.9  768990.7    2778.1    3749.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
[24-11-01 15:41:19] 46     -7103.18 [    26190.9  768990.7    2778.1    3750.2  157561.7    1031.2  155807.6     708.8     966.6  1.07e-04  7.35e-05  1.31e-05 ]
