[24-11-02 01:33:38] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-02 01:33:38] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-02 01:33:38] 0            p0 [     8088.1  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:39] 1    -317140.42 [     8088.1  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:40] 2    -317140.42 [     8088.1  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:40] 3    -317160.42 [     8089.1  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:41] 4    -317108.05 [     8086.5  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:42] 5    -317055.66 [     8083.9  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:43] 6    -316970.85 [     8079.7  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:43] 7     -316833.5 [     8072.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:44] 8    -316610.94 [     8061.7  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:45] 9    -316249.99 [     8043.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:46] 10   -315663.76 [     8014.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:46] 11   -314709.38 [     7967.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:47] 12   -313149.76 [     7891.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:48] 13   -310585.17 [     7768.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:49] 14   -306324.92 [     7569.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:49] 15   -299128.26 [     7247.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:50] 16   -286627.88 [     6726.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:51] 17   -263881.79 [     5883.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:52] 18   -219317.12 [     4519.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:52] 19   -130693.07 [     2312.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:53] 21   -121262.95 [      948.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:54] 22   -159244.44 [      105.8  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:55] 23   -110971.92 [     1484.0  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:55] 24   -111364.74 [     1550.0  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:56] 25   -110885.33 [     1417.9  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:57] 26   -112403.68 [     1238.7  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
[24-11-02 01:33:58] 27   -111135.83 [     1351.2  500813.1    3215.9    3841.1  282001.9     708.1  198602.9    1374.4    1092.6  1.12e-04  1.06e-04   1.2e-05 ]
