[24-11-01 23:00:22] fitting objective_H2 to data for demes ['Altai', 'Chagyrskaya', 'Denisova', 'Vindija']
[24-11-01 23:00:22] 0        pnames [        NND       TND        ND        NN        TN        NA       TCV        NC        NV      mACV       mCV       mAD ]
[24-11-01 23:00:22] 0            p0 [     6394.2  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:22] 1    -126124.61 [     6394.2  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:23] 2    -126124.61 [     6394.2  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:24] 3    -126122.33 [     6395.2  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:25] 4    -126118.66 [     6396.8  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:26] 5    -125753.71 [     6573.2  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:26] 6    -124914.71 [     7393.7  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:27] 7    -125993.48 [     8721.5  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:28] 8    -125015.63 [     7900.9  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:29] 9    -125077.83 [     7080.3  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:29] 10   -124899.43 [     7533.8  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:30] 11    -124899.4 [     7522.4  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:31] 12   -124899.59 [     7511.2  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:32] 13    -124899.4 [     7522.4  381114.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:33] 14   -124898.91 [     7522.4  381115.2    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:33] 15   -124898.13 [     7522.4  381116.8    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:34] 16   -124812.52 [     7522.4  381293.1    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:35] 17   -115833.74 [     7522.4  400517.0    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:36] 18    -40158.56 [     7522.4  637960.8    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:36] 20    -14645.05 [     7522.4  784709.1    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:37] 21     -8200.58 [     7522.4  875404.5    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:38] 23     -9629.49 [     7522.4  840761.9    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:39] 24     -8048.58 [     7522.4  896864.3    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:40] 25     -8030.57 [     7522.4  891706.8    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:40] 26     -8047.22 [     7522.4  886600.9    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:41] 27     -8030.57 [     7522.4  891706.8    3924.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:42] 28     -8033.54 [     7522.4  891706.8    3925.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:43] 29     -8025.78 [     7522.4  891706.8    3922.6    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:43] 30      -7583.1 [     7522.4  891706.8    3746.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:44] 31     -7098.84 [     7522.4  891706.8    3338.8    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:45] 32     -7502.96 [     7522.4  891706.8    2679.4    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:46] 33     -7110.82 [     7522.4  891706.8    3086.9    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:47] 34     -7202.86 [     7522.4  891706.8    3494.4    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:47] 35     -7078.61 [     7522.4  891706.8    3226.4    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:48] 36     -7078.61 [     7522.4  891706.8    3233.3    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:49] 37     -7078.76 [     7522.4  891706.8    3219.4    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:50] 38     -7078.61 [     7522.4  891706.8    3226.4    3941.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:50] 39      -7075.1 [     7522.4  891706.8    3226.4    3942.0  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
[24-11-01 23:00:51] 40     -7069.45 [     7522.4  891706.8    3226.4    3943.6  176950.9    1022.2  150306.4    1406.8    1274.8  7.98e-05  1.25e-04  9.91e-06 ]
